,time,window
1633,2021-08-04 17:11:31.322,OUTLOOK.EXE
1634,2021-08-04 17:11:32.822,OUTLOOK.EXE
1635,2021-08-04 17:11:37.822,OUTLOOK.EXE
1636,2021-08-04 17:11:39.322,OUTLOOK.EXE
1637,2021-08-04 17:11:48.321,OUTLOOK.EXE
1638,2021-08-04 17:11:49.823,OUTLOOK.EXE
1639,2021-08-04 17:11:50.822,Teams.exe
1640,2021-08-04 17:12:02.322,OUTLOOK.EXE
1641,2021-08-04 17:12:03.822,OUTLOOK.EXE
1642,2021-08-04 17:12:05.823,OUTLOOK.EXE
1643,2021-08-04 17:12:08.322,POWERPNT.EXE
1644,2021-08-04 17:12:13.823,Teams.exe
1645,2021-08-04 17:12:21.322,Teams.exe
1647,2021-08-04 17:12:34.823,explorer.exe
1648,2021-08-04 17:12:35.822,OUTLOOK.EXE
1649,2021-08-04 17:12:49.823,Teams.exe
1650,2021-08-04 17:50:48.828,OUTLOOK.EXE
1651,2021-08-04 17:50:49.328,OUTLOOK.EXE
1652,2021-08-04 17:51:27.329,Teams.exe
1654,2021-08-04 17:51:27.828,Teams.exe
1655,2021-08-04 17:51:32.328,Teams.exe
1656,2021-08-04 17:51:32.830,Teams.exe
1657,2021-08-04 17:53:41.827,explorer.exe
1658,2021-08-04 17:53:43.325,OUTLOOK.EXE
1659,2021-08-04 17:54:15.325,OUTLOOK.EXE
1660,2021-08-04 17:54:17.325,OUTLOOK.EXE
1661,2021-08-04 17:55:07.824,OUTLOOK.EXE
1662,2021-08-04 17:55:09.335,OUTLOOK.EXE
1663,2021-08-04 17:55:23.823,OUTLOOK.EXE
1664,2021-08-04 17:55:24.824,OUTLOOK.EXE
1665,2021-08-04 17:55:56.323,Teams.exe
1666,2021-08-04 17:55:59.323,explorer.exe
1667,2021-08-04 17:56:01.824,chrome.exe
1668,2021-08-04 17:56:23.323,WINWORD.EXE
1669,2021-08-04 17:57:44.821,WINWORD.EXE
1670,2021-08-04 17:57:45.329,WINWORD.EXE
1671,2021-08-04 17:57:45.822,WINWORD.EXE
1672,2021-08-04 17:57:46.326,WINWORD.EXE
1673,2021-08-04 17:57:46.822,WINWORD.EXE
1674,2021-08-04 18:02:16.318,WINWORD.EXE
1675,2021-08-04 18:02:17.319,WINWORD.EXE
1676,2021-08-04 18:03:23.818,WINWORD.EXE
1677,2021-08-04 18:03:24.818,WINWORD.EXE
1678,2021-08-04 18:03:26.318,WINWORD.EXE
1679,2021-08-04 18:03:27.818,WINWORD.EXE
1681,2021-08-04 18:03:30.818,explorer.exe
1682,2021-08-04 18:03:34.318,OUTLOOK.EXE
1683,2021-08-04 18:03:37.818,OUTLOOK.EXE
1684,2021-08-04 18:03:41.822,WINWORD.EXE
1685,2021-08-04 18:06:47.317,WINWORD.EXE
1686,2021-08-04 18:06:48.317,WINWORD.EXE
1687,2021-08-04 18:07:43.816,WINWORD.EXE
1688,2021-08-04 18:07:45.317,WINWORD.EXE
1689,2021-08-04 18:14:40.818,WINWORD.EXE
1690,2021-08-04 18:14:42.815,WINWORD.EXE
1691,2021-08-04 18:16:45.815,WINWORD.EXE
1692,2021-08-04 18:16:48.313,WINWORD.EXE
1693,2021-08-04 18:17:34.313,WINWORD.EXE
1694,2021-08-04 18:17:35.814,WINWORD.EXE
1695,2021-08-04 18:18:22.313,WINWORD.EXE
1696,2021-08-04 18:18:23.313,WINWORD.EXE
1697,2021-08-04 18:22:26.314,OUTLOOK.EXE
1698,2021-08-04 18:22:28.315,OUTLOOK.EXE
1699,2021-08-04 18:22:35.315,Teams.exe
1700,2021-08-04 18:22:39.315,Teams.exe
1701,2021-08-04 18:23:02.315,Teams.exe
1702,2021-08-04 18:27:13.319,Teams.exe
1703,2021-08-04 18:27:25.320,WINWORD.EXE
1704,2021-08-04 18:28:51.819,WINWORD.EXE
1705,2021-08-04 18:28:58.320,WINWORD.EXE
1706,2021-08-04 18:29:15.832,WINWORD.EXE
1707,2021-08-04 18:29:34.320,WINWORD.EXE
1708,2021-08-04 18:29:41.821,WINWORD.EXE
1709,2021-08-04 18:29:42.820,WINWORD.EXE
1710,2021-08-04 18:34:04.322,WINWORD.EXE
1711,2021-08-04 18:34:05.823,WINWORD.EXE
1712,2021-08-04 18:37:38.324,WINWORD.EXE
1713,2021-08-04 18:37:39.324,WINWORD.EXE
1715,2021-08-04 18:37:45.324,Teams.exe
1716,2021-08-04 18:38:01.830,WINWORD.EXE
1717,2021-08-04 18:40:10.328,Teams.exe
1718,2021-08-04 18:40:17.325,Teams.exe
1719,2021-08-04 18:42:01.825,BESClientUI.exe
1720,2021-08-04 18:42:03.825,Teams.exe
1721,2021-08-04 18:43:35.326,Teams.exe
1722,2021-08-04 18:50:17.327,Teams.exe
1723,2021-08-04 18:56:26.330,explorer.exe
1724,2021-08-04 18:56:28.329,Teams.exe
1725,2021-08-04 18:57:19.327,Teams.exe
1726,2021-08-04 18:57:57.327,Teams.exe
1727,2021-08-04 18:58:01.327,Teams.exe
1728,2021-08-04 19:03:30.827,BESClientUI.exe
1729,2021-08-04 19:03:33.827,Teams.exe
1730,2021-08-04 19:07:15.827,WINWORD.EXE
1731,2021-08-04 19:07:18.827,chrome.exe
1732,2021-08-04 19:10:54.327,Teams.exe
1733,2021-08-04 19:10:54.827,chrome.exe
1734,2021-08-04 19:10:56.327,OUTLOOK.EXE
1735,2021-08-04 19:10:56.827,chrome.exe
1736,2021-08-04 19:11:02.827,WINWORD.EXE
1737,2021-08-04 19:11:05.827,WINWORD.EXE
1738,2021-08-04 19:24:45.328,chrome.exe
1739,2021-08-04 19:24:48.828,Teams.exe
1740,2021-08-04 19:24:49.829,SearchUI.exe
1741,2021-08-04 19:24:50.329,SearchUI.exe
1742,2021-08-04 19:24:50.828,StartMenuExperienceHost.exe
1743,2021-08-04 19:24:54.328,SearchUI.exe
1744,2021-08-04 19:24:55.329,OUTLOOK.EXE
1745,2021-08-04 19:24:57.328,OUTLOOK.EXE
1746,2021-08-04 19:24:58.328,OUTLOOK.EXE
1747,2021-08-04 19:25:00.328,OUTLOOK.EXE
1748,2021-08-04 19:25:01.829,OUTLOOK.EXE
1749,2021-08-04 19:25:04.328,OUTLOOK.EXE
1750,2021-08-04 19:25:04.828,OUTLOOK.EXE
1751,2021-08-04 19:25:05.328,OUTLOOK.EXE
1752,2021-08-04 19:25:05.828,OUTLOOK.EXE
1753,2021-08-04 19:25:18.828,OUTLOOK.EXE
1755,2021-08-04 19:25:21.328,explorer.exe
1756,2021-08-04 19:25:22.328,OUTLOOK.EXE
1757,2021-08-04 19:25:37.329,FoxitReader.exe
1758,2021-08-04 19:26:12.828,OUTLOOK.EXE
1759,2021-08-04 19:26:14.828,SearchUI.exe
1760,2021-08-04 19:26:15.828,StartMenuExperienceHost.exe
1762,2021-08-05 15:57:18.298,LockApp.exe
1764,2021-08-05 15:58:10.814,explorer.exe
1765,2021-08-05 15:58:15.296,SearchUI.exe
1766,2021-08-05 15:58:28.296,vpnui.exe
1767,2021-08-05 15:58:31.296,vpnui.exe
1768,2021-08-05 15:58:40.296,vpnui.exe
1769,2021-08-05 15:58:40.797,vpndownloader.exe
1770,2021-08-05 15:58:42.296,vpnui.exe
1771,2021-08-05 15:58:43.797,BESClientUI.exe
1772,2021-08-05 15:58:45.797,OUTLOOK.EXE
1773,2021-08-05 16:01:45.797,OUTLOOK.EXE
1774,2021-08-05 16:01:47.797,OUTLOOK.EXE
1775,2021-08-05 16:02:11.296,explorer.exe
1776,2021-08-05 16:02:12.297,OUTLOOK.EXE
1777,2021-08-05 16:02:18.796,OUTLOOK.EXE
1778,2021-08-05 16:02:23.296,Teams.exe
1779,2021-08-05 16:02:23.797,Teams.exe
1780,2021-08-05 16:02:32.797,Teams.exe
1781,2021-08-05 16:02:47.289,OUTLOOK.EXE
1782,2021-08-05 16:03:08.261,Teams.exe
1783,2021-08-05 16:03:08.759,Teams.exe
1784,2021-08-05 16:03:09.258,Teams.exe
1785,2021-08-05 16:04:43.628,Teams.exe
1786,2021-08-05 16:05:41.548,OUTLOOK.EXE
1787,2021-08-05 16:05:44.544,explorer.exe
1788,2021-08-05 16:05:46.042,chrome.exe
1789,2021-08-05 16:05:54.031,chrome.exe
1790,2021-08-05 16:06:28.483,Teams.exe
1791,2021-08-05 16:07:17.915,Teams.exe
1792,2021-08-05 16:07:22.409,chrome.exe
1793,2021-08-05 16:08:53.383,explorer.exe
1794,2021-08-05 16:08:55.383,OUTLOOK.EXE
1795,2021-08-05 16:11:46.383,Teams.exe
1796,2021-08-05 16:11:50.883,Teams.exe
1797,2021-08-05 16:11:56.883,OUTLOOK.EXE
1798,2021-08-05 16:12:34.382,Teams.exe
1799,2021-08-05 16:13:08.383,OUTLOOK.EXE
1800,2021-08-05 16:14:18.881,OUTLOOK.EXE
1801,2021-08-05 16:14:29.879,OUTLOOK.EXE
1802,2021-08-05 16:14:38.379,Teams.exe
1803,2021-08-05 16:18:28.367,explorer.exe
1804,2021-08-05 16:18:38.366,POWERPNT.EXE
1805,2021-08-05 16:19:53.863,explorer.exe
1806,2021-08-05 16:19:57.364,POWERPNT.EXE
1807,2021-08-05 16:20:04.363,POWERPNT.EXE
1808,2021-08-05 16:20:08.862,Teams.exe
1809,2021-08-05 16:21:17.363,POWERPNT.EXE
1810,2021-08-05 16:22:28.362,Teams.exe
1811,2021-08-05 16:22:28.862,Teams.exe
1812,2021-08-05 16:22:30.364,POWERPNT.EXE
1813,2021-08-05 16:22:47.362,Teams.exe
1814,2021-08-05 16:23:04.363,POWERPNT.EXE
1815,2021-08-05 16:28:28.363,Teams.exe
1816,2021-08-05 16:28:38.863,POWERPNT.EXE
1817,2021-08-05 16:28:43.863,Teams.exe
1818,2021-08-05 16:28:46.362,Teams.exe
1819,2021-08-05 16:29:04.363,POWERPNT.EXE
1820,2021-08-05 16:29:06.362,POWERPNT.EXE
1821,2021-08-05 16:29:09.862,POWERPNT.EXE
1822,2021-08-05 16:29:10.363,POWERPNT.EXE
1823,2021-08-05 16:29:13.363,OUTLOOK.EXE
1824,2021-08-05 16:29:16.862,explorer.exe
1825,2021-08-05 16:29:17.862,OUTLOOK.EXE
1826,2021-08-05 16:29:22.362,OUTLOOK.EXE
1827,2021-08-05 16:33:40.362,Teams.exe
1828,2021-08-05 16:33:50.862,OUTLOOK.EXE
1829,2021-08-05 16:39:24.362,Teams.exe
1830,2021-08-05 16:42:28.863,OUTLOOK.EXE
1831,2021-08-05 16:52:18.362,Teams.exe
1832,2021-08-05 16:54:21.862,explorer.exe
1833,2021-08-05 16:54:23.362,OUTLOOK.EXE
1834,2021-08-05 16:54:39.362,OUTLOOK.EXE
1835,2021-08-05 16:54:40.862,OUTLOOK.EXE
1836,2021-08-05 16:54:44.362,OUTLOOK.EXE
1837,2021-08-05 16:54:45.862,OUTLOOK.EXE
1838,2021-08-05 16:54:46.362,OUTLOOK.EXE
1839,2021-08-05 16:54:47.362,OUTLOOK.EXE
1840,2021-08-05 16:54:52.862,Teams.exe
1841,2021-08-05 16:54:56.362,Teams.exe
1842,2021-08-05 16:57:21.362,BESClientUI.exe
1843,2021-08-05 16:57:28.363,Teams.exe
1844,2021-08-05 16:57:30.362,Teams.exe
1845,2021-08-05 16:57:46.861,OUTLOOK.EXE
1846,2021-08-05 16:59:25.862,Teams.exe
1847,2021-08-05 16:59:26.361,OUTLOOK.EXE
1848,2021-08-05 17:01:37.862,wlrmdr.exe
1849,2021-08-05 17:01:39.362,OUTLOOK.EXE
1850,2021-08-05 17:01:43.862,SCNotification.exe
1852,2021-08-05 17:01:49.362,OUTLOOK.EXE
1853,2021-08-05 17:01:52.863,OUTLOOK.EXE
1854,2021-08-05 17:01:54.363,OUTLOOK.EXE
1855,2021-08-05 17:01:55.862,SCNotification.exe
1856,2021-08-05 17:01:59.363,ShellExperienceHost.exe
1857,2021-08-05 17:02:00.362,SCNotification.exe
1858,2021-08-05 17:02:06.861,OUTLOOK.EXE
1859,2021-08-05 17:02:12.363,WINWORD.EXE
1860,2021-08-05 17:02:12.861,OUTLOOK.EXE
1861,2021-08-05 17:02:14.362,explorer.exe
1862,2021-08-05 17:02:22.362,explorer.exe
1863,2021-08-05 17:02:25.863,explorer.exe
1864,2021-08-06 04:20:36.591,cmd.exe
1865,2021-08-06 04:20:45.092,explorer.exe
1866,2021-08-06 04:20:46.593,explorer.exe
1867,2021-08-06 04:20:47.093,explorer.exe
1868,2021-08-06 04:20:49.592,OUTLOOK.EXE
1869,2021-08-06 04:20:51.592,cmd.exe
1871,2021-08-06 04:20:53.094,explorer.exe
1872,2021-08-06 04:21:13.591,OUTLOOK.EXE
1873,2021-08-06 04:21:19.093,OUTLOOK.EXE
1874,2021-08-06 04:21:19.592,cmd.exe
1876,2021-08-06 04:21:21.592,explorer.exe
1877,2021-08-06 04:21:28.591,OUTLOOK.EXE
1878,2021-08-06 04:21:35.592,OUTLOOK.EXE
1879,2021-08-06 04:21:36.092,cmd.exe
1880,2021-08-06 04:21:44.592,explorer.exe
1881,2021-08-06 04:21:46.594,chrome.exe
1882,2021-08-06 04:21:53.092,explorer.exe
1883,2021-08-06 04:21:54.091,chrome.exe
1884,2021-08-06 04:21:56.092,chrome.exe
1885,2021-08-06 04:22:06.092,WINWORD.EXE
1886,2021-08-06 04:22:20.093,chrome.exe
1887,2021-08-06 04:23:29.091,chrome.exe
1888,2021-08-06 04:23:32.592,chrome.exe
1889,2021-08-06 04:24:55.593,WINWORD.EXE
1890,2021-08-06 04:24:56.592,WINWORD.EXE
1891,2021-08-06 04:25:00.092,chrome.exe
1892,2021-08-06 04:25:03.592,WINWORD.EXE
1893,2021-08-06 04:25:09.592,chrome.exe
1894,2021-08-06 04:25:10.092,chrome.exe
1895,2021-08-06 04:25:10.592,chrome.exe
1896,2021-08-06 04:25:11.093,chrome.exe
1897,2021-08-06 04:25:11.592,chrome.exe
1898,2021-08-06 04:28:41.104,WINWORD.EXE
1899,2021-08-06 04:28:45.094,WINWORD.EXE
1900,2021-08-06 04:28:46.594,WINWORD.EXE
1901,2021-08-06 04:28:47.591,chrome.exe
1902,2021-08-06 04:42:14.587,WINWORD.EXE
1903,2021-08-06 04:42:17.086,WINWORD.EXE
1904,2021-08-06 04:42:44.586,WINWORD.EXE
1905,2021-08-06 04:42:45.585,WINWORD.EXE
1906,2021-08-06 04:43:16.586,WINWORD.EXE
1907,2021-08-06 04:43:17.586,WINWORD.EXE
1908,2021-08-06 04:43:18.585,WINWORD.EXE
1909,2021-08-06 04:43:21.085,WINWORD.EXE
1910,2021-08-06 04:43:33.085,WINWORD.EXE
1911,2021-08-06 04:43:36.585,WINWORD.EXE
1912,2021-08-06 04:44:18.084,WINWORD.EXE
1913,2021-08-06 04:44:18.584,chrome.exe
1914,2021-08-06 04:46:16.584,WINWORD.EXE
1915,2021-08-06 04:50:52.081,WINWORD.EXE
1916,2021-08-06 04:50:53.081,WINWORD.EXE
1917,2021-08-06 04:56:51.079,WINWORD.EXE
1918,2021-08-06 04:56:53.080,WINWORD.EXE
1919,2021-08-06 04:56:54.579,chrome.exe
1920,2021-08-06 04:57:01.579,SearchUI.exe
1921,2021-08-06 04:57:02.579,StartMenuExperienceHost.exe
1923,2021-08-06 15:22:22.236,LockApp.exe
1925,2021-08-06 15:23:11.236,explorer.exe
1926,2021-08-06 15:23:11.744,SearchUI.exe
1927,2021-08-06 15:23:30.235,explorer.exe
1928,2021-08-06 15:23:31.735,OUTLOOK.EXE
1929,2021-08-06 15:23:47.234,chrome.exe
1930,2021-08-06 15:24:19.235,vpnui.exe
1931,2021-08-06 15:24:21.247,vpnui.exe
1932,2021-08-06 15:24:28.735,vpnui.exe
1933,2021-08-06 15:24:30.235,ShellExperienceHost.exe
1934,2021-08-06 15:24:42.234,vpnui.exe
1935,2021-08-06 15:24:46.746,vpnui.exe
1936,2021-08-06 15:24:53.252,vpnui.exe
1937,2021-08-06 15:24:53.751,vpndownloader.exe
1938,2021-08-06 15:24:55.236,chrome.exe
1939,2021-08-06 15:24:55.737,vpnui.exe
1940,2021-08-06 15:25:17.234,chrome.exe
1941,2021-08-06 15:30:57.833,OUTLOOK.EXE
1942,2021-08-06 15:31:00.337,OUTLOOK.EXE
1943,2021-08-06 15:31:04.342,Teams.exe
1944,2021-08-06 15:31:26.871,chrome.exe
1945,2021-08-06 15:32:54.485,Teams.exe
1946,2021-08-06 15:32:57.489,Teams.exe
1947,2021-08-06 15:34:01.074,chrome.exe
1948,2021-08-06 15:34:21.599,OUTLOOK.EXE
1949,2021-08-06 15:34:24.103,explorer.exe
1950,2021-08-06 15:34:25.104,OUTLOOK.EXE
1951,2021-08-06 15:34:46.126,explorer.exe
1952,2021-08-06 15:34:50.126,OUTLOOK.EXE
1953,2021-08-06 15:34:51.126,OUTLOOK.EXE
1954,2021-08-06 15:34:54.126,OUTLOOK.EXE
1955,2021-08-06 15:34:55.626,Teams.exe
1956,2021-08-06 15:35:20.126,OUTLOOK.EXE
1957,2021-08-06 15:35:22.626,OUTLOOK.EXE
1958,2021-08-06 15:35:23.126,OUTLOOK.EXE
1959,2021-08-06 15:35:26.626,Teams.exe
1960,2021-08-06 15:35:43.126,OUTLOOK.EXE
1961,2021-08-06 15:35:49.127,OUTLOOK.EXE
1962,2021-08-06 15:36:00.627,OUTLOOK.EXE
1963,2021-08-06 15:36:58.626,Teams.exe
1964,2021-08-06 15:37:08.126,Teams.exe
1965,2021-08-06 15:37:26.626,Teams.exe
1966,2021-08-06 15:42:17.120,Teams.exe
1968,2021-08-06 15:58:37.605,OUTLOOK.EXE
1969,2021-08-06 16:01:30.097,explorer.exe
1970,2021-08-06 16:01:30.597,OUTLOOK.EXE
1971,2021-08-06 16:01:37.101,OUTLOOK.EXE
1972,2021-08-06 16:01:39.596,Teams.exe
1973,2021-08-06 16:01:40.096,Teams.exe
1974,2021-08-06 16:01:51.598,Teams.exe
1975,2021-08-06 16:01:52.096,Teams.exe
1976,2021-08-06 16:01:52.596,Teams.exe
1977,2021-08-06 16:01:54.095,Teams.exe
1978,2021-08-06 16:02:04.595,explorer.exe
1979,2021-08-06 16:02:06.595,OUTLOOK.EXE
1980,2021-08-06 16:02:19.094,EXCEL.EXE
1981,2021-08-06 16:02:37.603,EXCEL.EXE
1982,2021-08-06 16:03:24.092,EXCEL.EXE
1983,2021-08-06 16:03:24.592,EXCEL.EXE
1984,2021-08-06 16:03:25.092,EXCEL.EXE
1985,2021-08-06 16:03:26.092,EXCEL.EXE
1986,2021-08-06 16:03:26.592,EXCEL.EXE
1987,2021-08-06 16:03:28.592,EXCEL.EXE
1988,2021-08-06 16:03:29.092,EXCEL.EXE
1989,2021-08-06 16:03:29.592,EXCEL.EXE
1990,2021-08-06 16:03:32.592,Teams.exe
1991,2021-08-06 16:03:39.091,EXCEL.EXE
1992,2021-08-06 16:04:29.091,Teams.exe
1993,2021-08-06 16:04:44.591,EXCEL.EXE
1995,2021-08-06 16:06:17.591,explorer.exe
1996,2021-08-06 16:06:18.591,OUTLOOK.EXE
1997,2021-08-06 16:06:20.591,OUTLOOK.EXE
1998,2021-08-06 16:06:29.591,EXCEL.EXE
1999,2021-08-06 16:06:58.091,OUTLOOK.EXE
2000,2021-08-06 16:07:08.091,EXCEL.EXE
2001,2021-08-06 16:08:13.591,explorer.exe
2002,2021-08-06 16:08:14.591,OUTLOOK.EXE
2003,2021-08-06 16:08:37.091,OUTLOOK.EXE
2004,2021-08-06 16:08:40.591,OUTLOOK.EXE
2005,2021-08-06 16:08:45.091,OUTLOOK.EXE
2006,2021-08-06 16:08:47.592,OUTLOOK.EXE
2007,2021-08-06 16:08:48.091,OUTLOOK.EXE
2008,2021-08-06 16:08:48.591,OUTLOOK.EXE
2009,2021-08-06 16:08:49.091,OUTLOOK.EXE
2010,2021-08-06 16:08:54.091,OUTLOOK.EXE
2011,2021-08-06 16:08:54.591,OUTLOOK.EXE
2012,2021-08-06 16:08:55.091,OUTLOOK.EXE
2013,2021-08-06 16:08:56.091,Teams.exe
2014,2021-08-06 16:09:00.591,OUTLOOK.EXE
2015,2021-08-06 16:09:06.091,Teams.exe
2016,2021-08-06 16:09:08.591,OUTLOOK.EXE
2017,2021-08-06 16:09:09.091,OUTLOOK.EXE
2018,2021-08-06 16:09:12.592,OUTLOOK.EXE
2019,2021-08-06 16:09:14.091,OUTLOOK.EXE
2020,2021-08-06 16:09:20.091,OUTLOOK.EXE
2021,2021-08-06 16:09:48.591,OUTLOOK.EXE
2022,2021-08-06 16:09:51.091,OUTLOOK.EXE
2023,2021-08-06 16:09:52.591,OUTLOOK.EXE
2024,2021-08-06 16:45:00.612,Teams.exe
2025,2021-08-06 16:45:01.112,OUTLOOK.EXE
2026,2021-08-06 16:45:03.112,EXCEL.EXE
2027,2021-08-06 16:45:03.612,EXCEL.EXE
2029,2021-08-06 16:58:06.088,LockApp.exe
2031,2021-08-06 16:58:12.102,explorer.exe
2033,2021-08-06 16:58:13.089,EXCEL.EXE
2034,2021-08-06 16:58:29.590,OUTLOOK.EXE
2035,2021-08-06 16:58:30.089,OUTLOOK.EXE
2036,2021-08-06 16:58:52.088,cmd.exe
