MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
39:29.7,chrome.exe,0,0
39:39.2,explorer.exe,0,0
39:40.2,OUTLOOK.EXE,0,0
39:55.2,POWERPNT.EXE,0,0
39:56.2,POWERPNT.EXE,0,0
39:57.7,POWERPNT.EXE,0,0
39:59.7,OUTLOOK.EXE,0,0
40:07.7,OUTLOOK.EXE,0,0
40:15.7,OUTLOOK.EXE,0,0
40:18.7,explorer.exe,0,0
40:25.2,OUTLOOK.EXE,0,0
40:31.7,explorer.exe,0,0
40:32.7,OUTLOOK.EXE,0,0
40:50.7,OUTLOOK.EXE,0,0
42:10.2,OUTLOOK.EXE,0,0
42:13.7,OUTLOOK.EXE,0,0
43:53.7,OUTLOOK.EXE,0,0
44:00.7,OUTLOOK.EXE,0,0
44:02.2,OUTLOOK.EXE,0,0
44:02.7,OUTLOOK.EXE,0,0
44:07.7,chrome.exe,0,0
44:50.2,explorer.exe,0,0
44:55.7,OUTLOOK.EXE,0,0
45:00.2,OUTLOOK.EXE,0,0
45:40.2,OUTLOOK.EXE,0,0
45:40.7,OUTLOOK.EXE,0,0
45:41.7,OUTLOOK.EXE,0,0
45:45.2,POWERPNT.EXE,0,0
45:47.7,explorer.exe,0,0
45:48.7,POWERPNT.EXE,0,0
45:55.2,OUTLOOK.EXE,0,0
46:12.6,OUTLOOK.EXE,0,0
46:13.7,OUTLOOK.EXE,0,0
46:32.2,OUTLOOK.EXE,0,0
46:33.2,OUTLOOK.EXE,0,0
46:34.2,POWERPNT.EXE,0,0
46:35.7,explorer.exe,0,0
46:37.2,OUTLOOK.EXE,0,0
51:02.6,chrome.exe,0,0
54:38.6,OUTLOOK.EXE,0,0
54:40.1,chrome.exe,0,0
00:11.2,Teams.exe,0,0
00:28.2,OUTLOOK.EXE,0,0
00:28.7,OUTLOOK.EXE,0,0
00:30.2,OUTLOOK.EXE,0,0
00:31.7,OUTLOOK.EXE,0,0
00:44.2,Teams.exe,0,0
07:23.7,Teams.exe,0,0
07:26.7,Teams.exe,0,0
07:41.2,Teams.exe,0,0
07:43.7,chrome.exe,0,0
07:46.7,chrome.exe,0,0
07:50.2,Teams.exe,0,0
08:00.7,chrome.exe,0,0
08:08.2,chrome.exe,0,0
08:08.7,chrome.exe,0,0
08:09.2,chrome.exe,0,0
15:06.7,Teams.exe,0,0
19:45.2,Teams.exe,0,0
20:09.2,Teams.exe,0,0
20:28.2,Teams.exe,0,0
21:14.7,Teams.exe,0,0
22:50.7,explorer.exe,0,0
22:51.7,OUTLOOK.EXE,0,0
22:53.2,OUTLOOK.EXE,0,0
23:08.2,OUTLOOK.EXE,0,0
23:12.2,explorer.exe,0,0
23:14.7,OUTLOOK.EXE,0,0
23:17.7,chrome.exe,0,0
23:50.2,OUTLOOK.EXE,0,0
24:07.7,OUTLOOK.EXE,0,0
24:12.7,OUTLOOK.EXE,0,0
24:13.7,OUTLOOK.EXE,0,0
24:15.2,OUTLOOK.EXE,0,0
24:21.2,OUTLOOK.EXE,0,0
24:38.7,OUTLOOK.EXE,0,0
24:40.2,OUTLOOK.EXE,0,0
24:41.2,OUTLOOK.EXE,0,0
24:58.2,OUTLOOK.EXE,0,0
24:59.2,Teams.exe,0,0
25:02.2,Teams.exe,0,0
25:06.7,Teams.exe,0,0
35:06.2,OUTLOOK.EXE,0,0
35:09.7,OUTLOOK.EXE,0,0
35:13.7,OUTLOOK.EXE,0,0
35:15.7,OUTLOOK.EXE,0,0
36:05.2,OUTLOOK.EXE,0,0
37:35.7,OUTLOOK.EXE,0,0
37:39.2,OUTLOOK.EXE,0,0
37:40.7,OUTLOOK.EXE,0,0
37:42.2,OUTLOOK.EXE,0,0
37:43.7,OUTLOOK.EXE,0,0
37:44.7,OUTLOOK.EXE,0,0
37:45.2,OUTLOOK.EXE,0,0
42:10.7,Teams.exe,0,0
48:20.7,Teams.exe,0,0
48:21.7,Teams.exe,0,0
48:22.2,Teams.exe,0,0
48:28.2,Teams.exe,0,0
58:52.2,Teams.exe,0,0
58:54.2,OUTLOOK.EXE,0,0
58:57.7,Teams.exe,0,0
59:15.2,Teams.exe,0,0
02:51.7,Teams.exe,0,0
03:04.2,Teams.exe,0,0
03:37.2,OUTLOOK.EXE,0,0
03:39.2,explorer.exe,0,0
03:40.2,OUTLOOK.EXE,0,0
03:43.2,OUTLOOK.EXE,0,0
03:43.7,OUTLOOK.EXE,0,0
03:44.2,OUTLOOK.EXE,0,0
03:45.7,OUTLOOK.EXE,0,0
03:47.2,OUTLOOK.EXE,0,0
03:49.2,OUTLOOK.EXE,0,0
03:50.2,OUTLOOK.EXE,0,0
03:56.2,OUTLOOK.EXE,0,0
04:03.7,Teams.exe,0,0
04:04.2,Teams.exe,0,0
04:07.7,Teams.exe,0,0
04:18.2,Teams.exe,0,0
12:18.2,OUTLOOK.EXE,0,0
12:18.7,OUTLOOK.EXE,0,0
12:20.2,OUTLOOK.EXE,0,0
12:27.7,Teams.exe,0,0
12:28.2,Teams.exe,0,0
12:36.7,Teams.exe,0,0
12:37.7,Teams.exe,0,0
13:05.2,Teams.exe,0,0
13:11.2,Teams.exe,0,0
13:11.7,Teams.exe,0,0
13:26.7,Teams.exe,0,0
14:08.2,Teams.exe,0,0
15:12.7,OUTLOOK.EXE,0,0
15:13.2,Teams.exe,0,0
18:31.2,Teams.exe,0,0
18:40.2,Teams.exe,0,0
22:45.7,Teams.exe,0,0
23:11.2,Teams.exe,0,0
23:24.7,Teams.exe,0,0
23:43.2,Teams.exe,0,0
24:08.7,Teams.exe,0,0
24:28.7,Teams.exe,0,0
36:03.2,POWERPNT.EXE,0,0
36:08.2,OUTLOOK.EXE,0,0
36:23.2,POWERPNT.EXE,0,0
36:29.7,explorer.exe,0,0
36:30.7,OUTLOOK.EXE,0,0
36:32.2,OUTLOOK.EXE,0,0
36:48.7,OUTLOOK.EXE,0,0
36:51.2,OUTLOOK.EXE,0,0
36:58.2,OUTLOOK.EXE,0,0
37:02.2,OUTLOOK.EXE,0,0
37:10.7,OUTLOOK.EXE,0,0
37:12.2,OUTLOOK.EXE,0,0
37:24.7,chrome.exe,0,0
37:32.2,Teams.exe,0,0
37:37.2,Teams.exe,0,0
37:38.2,Teams.exe,0,0
37:45.7,Teams.exe,0,0
37:46.2,Teams.exe,0,0
37:46.7,Teams.exe,0,0
38:39.2,OUTLOOK.EXE,0,0
38:39.7,OUTLOOK.EXE,0,0
38:40.2,OUTLOOK.EXE,0,0
38:41.7,OUTLOOK.EXE,0,0
38:50.7,Teams.exe,0,0
38:53.2,explorer.exe,0,0
39:00.7,OUTLOOK.EXE,0,0
39:04.2,OUTLOOK.EXE,0,0
39:06.2,OUTLOOK.EXE,0,0
39:06.7,OUTLOOK.EXE,0,0
39:07.7,OUTLOOK.EXE,0,0
39:11.2,OUTLOOK.EXE,0,0
39:11.7,OUTLOOK.EXE,0,0
39:16.2,OUTLOOK.EXE,0,0
39:22.2,OUTLOOK.EXE,0,0
39:25.7,OUTLOOK.EXE,0,0
39:27.7,OUTLOOK.EXE,0,0
39:29.2,OUTLOOK.EXE,0,0
39:31.2,OUTLOOK.EXE,0,0
39:33.7,OUTLOOK.EXE,0,0
39:35.7,OUTLOOK.EXE,0,0
40:08.2,OUTLOOK.EXE,0,0
40:09.2,OUTLOOK.EXE,0,0
40:11.7,OUTLOOK.EXE,0,0
40:12.2,OUTLOOK.EXE,0,0
40:13.7,OUTLOOK.EXE,0,0
40:15.7,OUTLOOK.EXE,0,0
40:17.2,OUTLOOK.EXE,0,0
40:19.2,OUTLOOK.EXE,0,0
40:19.7,OUTLOOK.EXE,0,0
40:21.2,OUTLOOK.EXE,0,0
40:23.7,OUTLOOK.EXE,0,0
40:25.7,OUTLOOK.EXE,0,0
40:29.2,OUTLOOK.EXE,0,0
40:30.7,OUTLOOK.EXE,0,0
40:32.2,OUTLOOK.EXE,0,0
40:33.7,OUTLOOK.EXE,0,0
41:39.7,OUTLOOK.EXE,0,0
41:41.7,OUTLOOK.EXE,0,0
41:49.2,OUTLOOK.EXE,0,0
41:51.7,OUTLOOK.EXE,0,0
41:56.2,OUTLOOK.EXE,0,0
41:57.7,OUTLOOK.EXE,0,0
42:02.2,OUTLOOK.EXE,0,0
42:04.2,OUTLOOK.EXE,0,0
42:12.7,Teams.exe,0,0
42:24.2,OUTLOOK.EXE,0,0
42:31.7,Teams.exe,0,0
42:33.2,OUTLOOK.EXE,0,0
42:41.7,OUTLOOK.EXE,0,0
42:44.2,OUTLOOK.EXE,0,0
42:52.7,OUTLOOK.EXE,0,0
42:53.7,OUTLOOK.EXE,0,0
42:57.2,OUTLOOK.EXE,0,0
43:00.7,OUTLOOK.EXE,0,0
43:07.2,Teams.exe,0,0
43:29.2,Teams.exe,0,0
47:24.2,Teams.exe,0,0
47:28.2,OUTLOOK.EXE,0,0
47:29.7,Teams.exe,0,0
47:31.7,Teams.exe,0,0
47:36.2,Teams.exe,0,0
50:35.2,Teams.exe,0,0
50:40.7,Teams.exe,0,0
50:53.7,Teams.exe,0,0
50:57.7,chrome.exe,0,0
51:04.2,OUTLOOK.EXE,0,0
53:34.2,explorer.exe,0,0
53:38.2,POWERPNT.EXE,0,0
56:35.2,Teams.exe,0,0
56:35.7,Teams.exe,0,0
58:05.7,POWERPNT.EXE,0,0
20:03.6,LockApp.exe,0,0
20:11.1,POWERPNT.EXE,0,0
20:24.6,explorer.exe,0,0
20:25.6,OUTLOOK.EXE,0,0
20:28.1,OUTLOOK.EXE,0,0
20:29.1,OUTLOOK.EXE,0,0
20:30.6,OUTLOOK.EXE,0,0
20:36.6,Teams.exe,0,0
55:47.6,Teams.exe,0,0
55:50.1,OUTLOOK.EXE,0,0
55:52.1,OUTLOOK.EXE,0,0
55:52.6,OUTLOOK.EXE,0,0
55:56.6,OUTLOOK.EXE,0,0
56:29.6,chrome.exe,0,0
56:56.1,chrome.exe,0,0
00:16.1,explorer.exe,0,0
00:17.1,OUTLOOK.EXE,0,0
00:21.1,OUTLOOK.EXE,0,0
00:22.1,OUTLOOK.EXE,0,0
00:26.1,OUTLOOK.EXE,0,0
00:29.6,Teams.exe,0,0
00:34.1,OUTLOOK.EXE,0,0
00:35.6,Teams.exe,0,0
00:38.1,chrome.exe,0,0
01:54.6,Teams.exe,0,0
02:14.1,OUTLOOK.EXE,0,0
02:15.6,OUTLOOK.EXE,0,0
02:28.6,OUTLOOK.EXE,0,0
02:30.1,Teams.exe,0,0
02:34.1,Teams.exe,0,0
02:43.6,OUTLOOK.EXE,0,0
02:53.1,OUTLOOK.EXE,0,0
02:58.6,Teams.exe,0,0
03:58.6,OUTLOOK.EXE,0,0
04:01.6,Teams.exe,0,0
04:10.1,OUTLOOK.EXE,0,0
04:13.6,Teams.exe,0,0
04:26.6,Teams.exe,0,0
06:31.1,explorer.exe,0,0
06:41.1,POWERPNT.EXE,0,0
06:50.6,Teams.exe,0,0
07:10.1,Teams.exe,0,0
07:11.6,Teams.exe,0,0
07:12.1,POWERPNT.EXE,0,0
07:13.6,Teams.exe,0,0
07:15.1,Teams.exe,0,0
07:20.6,POWERPNT.EXE,0,0
07:22.6,Teams.exe,0,0
07:25.1,Teams.exe,0,0
07:27.1,POWERPNT.EXE,0,0
07:29.6,POWERPNT.EXE,0,0
08:55.1,Teams.exe,0,0
09:01.1,POWERPNT.EXE,0,0
27:15.1,chrome.exe,0,0
27:26.6,chrome.exe,0,0
27:27.1,chrome.exe,0,0
27:28.6,chrome.exe,0,0
32:05.6,POWERPNT.EXE,0,0
33:38.6,chrome.exe,0,0
34:24.6,POWERPNT.EXE,0,0
34:47.6,explorer.exe,0,0
34:49.6,POWERPNT.EXE,0,0
34:52.1,POWERPNT.EXE,0,0
34:53.6,chrome.exe,0,0
34:54.1,chrome.exe,0,0
35:57.6,POWERPNT.EXE,0,0
40:21.6,POWERPNT.EXE,0,0
40:49.6,POWERPNT.EXE,0,0
51:04.6,Teams.exe,0,0
51:06.6,OUTLOOK.EXE,0,0
51:08.1,Teams.exe,0,0
51:18.6,OUTLOOK.EXE,0,0
51:29.6,Teams.exe,0,0
51:30.1,Teams.exe,0,0
51:31.6,Teams.exe,0,0
52:54.6,Teams.exe,0,0
52:59.1,Teams.exe,0,0
53:28.1,explorer.exe,0,0
53:29.1,OUTLOOK.EXE,0,0
53:30.6,OUTLOOK.EXE,0,0
53:51.6,Teams.exe,0,0
59:10.6,POWERPNT.EXE,0,0
59:11.1,POWERPNT.EXE,0,0
59:16.6,Teams.exe,0,0
59:17.1,POWERPNT.EXE,0,0
00:01.1,POWERPNT.EXE,0,0
00:02.6,POWERPNT.EXE,0,0
00:06.1,POWERPNT.EXE,0,0
00:41.6,POWERPNT.EXE,0,0
01:06.1,Teams.exe,0,0
01:06.6,POWERPNT.EXE,0,0
01:28.6,POWERPNT.EXE,0,0
01:30.1,POWERPNT.EXE,0,0
01:31.6,OUTLOOK.EXE,0,0
01:33.6,OUTLOOK.EXE,0,0
01:34.1,OUTLOOK.EXE,0,0
01:35.6,OUTLOOK.EXE,0,0
02:22.1,OUTLOOK.EXE,0,0
02:23.1,OUTLOOK.EXE,0,0
02:59.1,explorer.exe,0,0
02:59.6,OUTLOOK.EXE,0,0
03:04.1,OUTLOOK.EXE,0,0
03:05.6,OUTLOOK.EXE,0,0
03:07.1,OUTLOOK.EXE,0,0
03:10.6,Teams.exe,0,0
03:11.1,Teams.exe,0,0
03:18.1,Teams.exe,0,0
03:20.6,Teams.exe,0,0
03:25.1,OUTLOOK.EXE,0,0
03:31.1,OUTLOOK.EXE,0,0
03:32.6,OUTLOOK.EXE,0,0
03:35.6,Teams.exe,0,0
03:36.1,OUTLOOK.EXE,0,0
03:36.6,OUTLOOK.EXE,0,0
09:31.1,Teams.exe,0,0
09:31.6,Teams.exe,0,0
12:28.6,Teams.exe,0,0
17:44.1,Teams.exe,0,0
17:46.6,Teams.exe,0,0
21:16.6,explorer.exe,0,0
21:18.1,POWERPNT.EXE,0,0
21:20.1,POWERPNT.EXE,0,0
21:23.6,explorer.exe,0,0
21:30.1,POWERPNT.EXE,0,0
21:32.6,explorer.exe,0,0
21:35.1,POWERPNT.EXE,0,0
21:38.1,POWERPNT.EXE,0,0
22:24.1,Teams.exe,0,0
22:27.1,Teams.exe,0,0
22:28.6,Teams.exe,0,0
22:31.1,POWERPNT.EXE,0,0
22:34.6,POWERPNT.EXE,0,0
22:37.1,Teams.exe,0,0
22:37.6,Teams.exe,0,0
22:43.1,POWERPNT.EXE,0,0
22:43.6,Teams.exe,0,0
22:45.1,Teams.exe,0,0
22:52.6,Teams.exe,0,0
22:53.1,Teams.exe,0,0
23:00.1,Teams.exe,0,0
23:02.6,Teams.exe,0,0
23:05.1,Teams.exe,0,0
23:06.6,Teams.exe,0,0
23:09.1,Teams.exe,0,0
23:12.1,Teams.exe,0,0
23:17.1,POWERPNT.EXE,0,0
23:21.6,POWERPNT.EXE,0,0
23:22.1,POWERPNT.EXE,0,0
23:31.1,POWERPNT.EXE,0,0
23:35.1,Teams.exe,0,0
23:35.6,Teams.exe,0,0
23:37.1,Teams.exe,0,0
23:39.1,Teams.exe,0,0
23:47.6,POWERPNT.EXE,0,0
24:11.6,POWERPNT.EXE,0,0
24:40.6,Teams.exe,0,0
24:43.1,explorer.exe,0,0
24:44.1,OUTLOOK.EXE,0,0
25:26.6,POWERPNT.EXE,0,0
25:38.1,Teams.exe,0,0
25:38.6,Teams.exe,0,0
25:41.1,Teams.exe,0,0
44:21.1,Teams.exe,0,0
44:23.1,Teams.exe,0,0
45:24.6,POWERPNT.EXE,0,0
52:34.6,Teams.exe,0,0
52:47.6,Teams.exe,0,0
52:52.1,Teams.exe,0,0
53:00.1,Teams.exe,0,0
53:00.6,Teams.exe,0,0
53:22.6,Teams.exe,0,0
54:07.1,POWERPNT.EXE,0,0
55:36.6,OUTLOOK.EXE,0,0
00:42.6,OUTLOOK.EXE,0,0
00:44.1,OUTLOOK.EXE,0,0
00:48.6,Teams.exe,0,0
00:49.1,Teams.exe,0,0
00:53.6,OUTLOOK.EXE,0,0
01:10.6,Teams.exe,0,0
01:20.6,Teams.exe,0,0
01:23.6,Teams.exe,0,0
01:26.1,OUTLOOK.EXE,0,0
01:27.6,Teams.exe,0,0
01:32.1,Teams.exe,0,0
01:32.6,Teams.exe,0,0
01:33.1,Teams.exe,0,0
01:33.6,Teams.exe,0,0
01:34.1,Teams.exe,0,0
01:34.6,Teams.exe,0,0
01:35.1,Teams.exe,0,0
01:41.6,OUTLOOK.EXE,0,0
01:57.6,OUTLOOK.EXE,0,0
02:04.6,OUTLOOK.EXE,0,0
02:31.6,OUTLOOK.EXE,0,0
02:33.1,OUTLOOK.EXE,0,0
02:34.1,OUTLOOK.EXE,0,0
02:48.6,OUTLOOK.EXE,0,0
02:49.6,OUTLOOK.EXE,0,0
02:50.1,OUTLOOK.EXE,0,0
02:50.6,OUTLOOK.EXE,0,0
05:14.6,OUTLOOK.EXE,0,0
05:18.6,Teams.exe,0,0
05:20.6,OUTLOOK.EXE,0,0
05:21.6,POWERPNT.EXE,0,0
05:25.6,OUTLOOK.EXE,0,0
05:35.6,OUTLOOK.EXE,0,0
05:37.6,OUTLOOK.EXE,0,0
05:54.1,OUTLOOK.EXE,0,0
06:04.6,explorer.exe,0,0
06:05.1,explorer.exe,0,0
06:19.1,explorer.exe,0,0
06:22.1,explorer.exe,0,0
06:27.6,explorer.exe,0,0
06:41.1,POWERPNT.EXE,0,0
06:44.1,POWERPNT.EXE,0,0
06:54.1,explorer.exe,0,0
06:55.1,POWERPNT.EXE,0,0
06:58.6,POWERPNT.EXE,0,0
07:13.1,OUTLOOK.EXE,0,0
07:16.6,POWERPNT.EXE,0,0
09:16.1,OUTLOOK.EXE,0,0
09:18.1,POWERPNT.EXE,0,0
09:21.1,POWERPNT.EXE,0,0
09:36.6,POWERPNT.EXE,0,0
10:03.1,OUTLOOK.EXE,0,0
10:12.1,POWERPNT.EXE,0,0
10:22.1,OUTLOOK.EXE,0,0
10:48.6,POWERPNT.EXE,0,0
11:26.1,OUTLOOK.EXE,0,0
11:29.6,POWERPNT.EXE,0,0
11:45.6,OUTLOOK.EXE,0,0
11:50.1,Teams.exe,0,0
11:50.6,Teams.exe,0,0
11:52.6,Teams.exe,0,0
14:07.6,POWERPNT.EXE,0,0
15:13.1,Teams.exe,0,0
15:28.1,explorer.exe,0,0
15:30.6,OUTLOOK.EXE,0,0
17:17.6,Teams.exe,0,0
17:21.6,Teams.exe,0,0
17:28.1,OUTLOOK.EXE,0,0
17:43.6,OUTLOOK.EXE,0,0
17:56.1,OUTLOOK.EXE,0,0
17:56.6,Teams.exe,0,0
19:06.6,OUTLOOK.EXE,0,0
19:24.1,Teams.exe,0,0
20:26.1,Teams.exe,0,0
20:39.6,Teams.exe,0,0
20:45.1,OUTLOOK.EXE,0,0
20:52.6,POWERPNT.EXE,0,0
21:22.6,OUTLOOK.EXE,0,0
21:24.1,explorer.exe,0,0
21:31.6,explorer.exe,0,0
21:32.1,explorer.exe,0,0
21:34.6,explorer.exe,0,0
21:35.6,explorer.exe,0,0
21:36.1,explorer.exe,0,0
21:38.6,OUTLOOK.EXE,0,0
21:43.1,OUTLOOK.EXE,0,0
21:43.6,OUTLOOK.EXE,0,0
21:51.1,OUTLOOK.EXE,0,0
22:09.6,Teams.exe,0,0
22:17.1,OUTLOOK.EXE,0,0
22:17.6,OUTLOOK.EXE,0,0
22:19.6,OUTLOOK.EXE,0,0
22:28.6,OUTLOOK.EXE,0,0
22:30.6,OUTLOOK.EXE,0,0
22:31.6,OUTLOOK.EXE,0,0
22:32.6,OUTLOOK.EXE,0,0
22:42.6,Teams.exe,0,0
22:44.6,OUTLOOK.EXE,0,0
22:56.1,Teams.exe,0,0
22:57.1,OUTLOOK.EXE,0,0
22:57.6,OUTLOOK.EXE,0,0
23:00.1,OUTLOOK.EXE,0,0
23:15.1,OUTLOOK.EXE,0,0
23:15.6,OUTLOOK.EXE,0,0
23:17.1,Teams.exe,0,0
23:19.6,Teams.exe,0,0
23:20.1,Teams.exe,0,0
23:20.6,Teams.exe,0,0
23:21.1,Teams.exe,0,0
23:21.6,Teams.exe,0,0
25:17.1,OUTLOOK.EXE,0,0
25:21.6,Teams.exe,0,0
25:30.1,OUTLOOK.EXE,0,0
25:38.6,Teams.exe,0,0
25:40.1,OUTLOOK.EXE,0,0
25:44.1,explorer.exe,0,0
25:45.1,POWERPNT.EXE,0,0
25:49.1,explorer.exe,0,0
25:50.6,explorer.exe,0,0
25:53.6,POWERPNT.EXE,0,0
26:16.6,explorer.exe,0,0
26:22.6,explorer.exe,0,0
26:23.1,OUTLOOK.EXE,0,0
26:24.6,OUTLOOK.EXE,0,0
26:38.6,ShellExperienceHost.exe,0,0
26:39.1,OUTLOOK.EXE,0,0
26:42.6,OUTLOOK.EXE,0,0
26:44.1,explorer.exe,0,0
26:46.1,explorer.exe,0,0
26:51.1,explorer.exe,0,0
26:53.6,explorer.exe,0,0
26:55.1,OUTLOOK.EXE,0,0
28:20.6,OUTLOOK.EXE,0,0
28:23.1,OUTLOOK.EXE,0,0
28:24.6,OUTLOOK.EXE,0,0
29:40.6,Teams.exe,0,0
29:41.1,Teams.exe,0,0
29:44.1,Teams.exe,0,0
31:14.1,OUTLOOK.EXE,0,0
31:26.1,explorer.exe,0,0
31:29.1,OUTLOOK.EXE,0,0
31:29.6,Teams.exe,0,0
31:31.6,explorer.exe,0,0
31:32.6,OUTLOOK.EXE,0,0
31:36.1,OUTLOOK.EXE,0,0
31:42.1,Teams.exe,0,0
31:54.1,OUTLOOK.EXE,0,0
32:23.1,OUTLOOK.EXE,0,0
32:32.1,OUTLOOK.EXE,0,0
33:45.1,Teams.exe,0,0
33:48.1,OUTLOOK.EXE,0,0
34:28.1,Teams.exe,0,0
34:31.1,OUTLOOK.EXE,0,0
34:34.1,OUTLOOK.EXE,0,0
34:34.6,OUTLOOK.EXE,0,0
34:35.1,OUTLOOK.EXE,0,0
34:35.6,OUTLOOK.EXE,0,0
34:40.1,Teams.exe,0,0
35:08.6,OUTLOOK.EXE,0,0
36:04.6,OUTLOOK.EXE,0,0
36:16.1,OUTLOOK.EXE,0,0
36:17.6,OUTLOOK.EXE,0,0
36:22.6,OUTLOOK.EXE,0,0
36:25.6,OUTLOOK.EXE,0,0
36:36.1,Teams.exe,0,0
36:44.1,OUTLOOK.EXE,0,0
37:09.1,Teams.exe,0,0
37:15.1,OUTLOOK.EXE,0,0
37:54.1,OUTLOOK.EXE,0,0
37:56.1,OUTLOOK.EXE,0,0
37:59.1,Teams.exe,0,0
38:02.1,Teams.exe,0,0
38:05.1,OUTLOOK.EXE,0,0
38:05.6,OUTLOOK.EXE,0,0
38:41.6,OUTLOOK.EXE,0,0
40:35.6,Teams.exe,0,0
41:11.1,OUTLOOK.EXE,0,0
41:11.6,OUTLOOK.EXE,0,0
41:13.6,OUTLOOK.EXE,0,0
41:14.6,OUTLOOK.EXE,0,0
41:52.6,OUTLOOK.EXE,0,0
41:56.6,Teams.exe,0,0
41:59.1,OUTLOOK.EXE,0,0
42:11.1,OUTLOOK.EXE,0,0
42:26.6,explorer.exe,0,0
42:28.1,POWERPNT.EXE,0,0
42:34.6,Teams.exe,0,0
42:39.6,POWERPNT.EXE,0,0
42:51.1,Teams.exe,0,0
42:51.6,Teams.exe,0,0
43:36.6,POWERPNT.EXE,0,0
46:15.1,Teams.exe,0,0
54:08.6,POWERPNT.EXE,0,0
54:35.6,explorer.exe,0,0
54:37.1,POWERPNT.EXE,0,0
54:49.1,POWERPNT.EXE,0,0
54:58.1,POWERPNT.EXE,0,0
58:18.1,explorer.exe,0,0
58:24.6,Taskmgr.exe,0,0
58:26.1,Taskmgr.exe,0,0
58:42.6,Taskmgr.exe,0,0
58:43.1,Taskmgr.exe,0,0
58:43.6,Taskmgr.exe,0,0
58:44.1,Taskmgr.exe,0,0
58:44.6,Taskmgr.exe,0,0
58:45.1,Taskmgr.exe,0,0
58:45.6,Taskmgr.exe,0,0
58:46.1,Taskmgr.exe,0,0
58:46.6,Taskmgr.exe,0,0
58:47.1,Taskmgr.exe,0,0
59:13.6,explorer.exe,0,0
59:16.1,Taskmgr.exe,0,0
01:19.1,POWERPNT.EXE,0,0
01:21.1,Teams.exe,0,0
01:21.6,POWERPNT.EXE,0,0
01:24.1,POWERPNT.EXE,0,0
01:26.1,OUTLOOK.EXE,0,0
01:27.1,Teams.exe,0,0
01:27.6,Teams.exe,0,0
01:34.6,Teams.exe,0,0
01:35.6,Teams.exe,0,0
03:33.6,Teams.exe,0,0
03:35.1,Teams.exe,0,0
03:50.1,POWERPNT.EXE,0,0
03:52.1,Teams.exe,0,0
04:09.1,OUTLOOK.EXE,0,0
04:23.6,Teams.exe,0,0
04:31.1,explorer.exe,0,0
04:33.6,OUTLOOK.EXE,0,0
04:34.6,Teams.exe,0,0
04:37.1,Teams.exe,0,0
04:38.6,explorer.exe,0,0
04:46.6,OUTLOOK.EXE,0,0
04:48.1,OUTLOOK.EXE,0,0
05:08.6,OUTLOOK.EXE,0,0
05:39.6,explorer.exe,0,0
05:40.1,ShellExperienceHost.exe,0,0
05:48.6,explorer.exe,0,0
05:50.6,explorer.exe,0,0
06:03.6,POWERPNT.EXE,0,0
06:04.6,POWERPNT.EXE,0,0
06:45.6,OUTLOOK.EXE,0,0
06:50.1,explorer.exe,0,0
06:53.1,explorer.exe,0,0
07:00.6,explorer.exe,0,0
07:01.1,explorer.exe,0,0
07:04.1,explorer.exe,0,0
07:04.6,explorer.exe,0,0
07:05.1,explorer.exe,0,0
07:38.1,OUTLOOK.EXE,0,0
08:03.6,explorer.exe,0,0
08:05.6,Teams.exe,0,0
08:56.1,Teams.exe,0,0
09:47.1,OUTLOOK.EXE,0,0
10:25.1,OUTLOOK.EXE,0,0
10:36.6,OUTLOOK.EXE,0,0
10:37.6,OUTLOOK.EXE,0,0
10:55.1,explorer.exe,0,0
10:56.1,OUTLOOK.EXE,0,0
10:57.1,OUTLOOK.EXE,0,0
10:57.6,OUTLOOK.EXE,0,0
10:58.6,OUTLOOK.EXE,0,0
10:59.6,OUTLOOK.EXE,0,0
